"61","90","23","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","158","cluster0"
"61","60","11","3","330","14.285714","38.888889","14.761904","14.761904","14.761904","662","cluster3"
"65","65","65","1","1829.478638","14.285714","38.888889","11.428572","11.428572","11.428572","470","cluster1"
"47","47","47","1","956.525085","14.285714","38.888889","11.428572","11.428572","11.428572","470","cluster1"
"34","34","34","1","500.562683","14.285714","38.888889","11.428572","11.428572","11.428572","470","cluster1"
"14","14","14","1","84.870491","14.285714","38.888889","11.428572","11.428572","11.428572","470","cluster1"
"82","80","18","3","720","14.285714","38.888889","14.761904","14.761904","14.761904","655","cluster3"
"52","37","84","4","535.305542","14.285714","50","19.761904","19.761904","19.761904","741","cluster4"
"88","88","88","1","3353.250244","14.285714","38.888889","11.428572","11.428572","11.428572","472","cluster1"
"80","30","68","5","996.212341","14.285714","50","19.761904","19.761904","19.761904","771","cluster5"
"68","68","68","1","2002.250732","14.285714","38.888889","11.428572","11.428572","11.428572","471","cluster1"
"93","61","69","5","2048.365234","14.285714","50","19.761904","19.761904","19.761904","766","cluster5"
"16","21","7","4","44.497192","14.285714","50","19.761904","19.761904","19.761904","744","cluster4"
"9","2","2","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","145","cluster0"
"44","73","98","4","1436.226318","14.285714","50","19.761904","19.761904","19.761904","685","cluster4"
"46","46","71","2","6830.946777","14.285714","50","16.428571","16.428571","16.428571","754","cluster2"
"40","6","87","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","148","cluster0"
"61","61","61","1","1611.240234","14.285714","38.888889","11.428572","11.428572","11.428572","473","cluster1"
"90","55","58","5","1482.41626","14.285714","50","19.761904","19.761904","19.761904","765","cluster5"
"56","64","35","4","939.617981","14.285714","50","19.761904","19.761904","19.761904","745","cluster4"
"70","84","94","4","2834.642822","14.285714","50","19.761904","19.761904","19.761904","690","cluster4"
"61","54","16","5","374.352783","14.285714","50","19.761904","19.761904","19.761904","769","cluster5"
"18","18","18","1","140.296112","14.285714","38.888889","11.428572","11.428572","11.428572","472","cluster1"
"40","40","31","2","4288.589355","14.285714","50","16.428571","16.428571","16.428571","759","cluster2"
"80","39","39","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","149","cluster0"
"35","14","82","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","149","cluster0"
"52","52","52","1","1170.866333","14.285714","38.888889","11.428572","11.428572","11.428572","472","cluster1"
"70","40","73","4","1324.499146","14.285714","50","19.761904","19.761904","19.761904","736","cluster4"
"64","57","10","5","169.115341","14.285714","50","19.761904","19.761904","19.761904","759","cluster5"
"72","72","72","1","2244.737793","14.285714","38.888889","11.428572","11.428572","11.428572","474","cluster1"
"25","24","7","3","84","14.285714","38.888889","14.761904","14.761904","14.761904","657","cluster3"
"25","16","51","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","149","cluster0"
"57","37","22","5","209.399139","14.285714","50","19.761904","19.761904","19.761904","754","cluster5"
"80","45","40","5","504.832642","14.285714","50","19.761904","19.761904","19.761904","762","cluster5"
"17","17","17","1","125.140671","14.285714","38.888889","11.428572","11.428572","11.428572","470","cluster1"
"17","15","8","3","60","14.285714","38.888889","14.761904","14.761904","14.761904","658","cluster3"
"92","92","54","2","21658.980469","14.285714","50","16.428571","16.428571","16.428571","760","cluster2"
"77","43","27","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","151","cluster0"
"4","98","98","2","7896.288574","14.285714","50","16.428571","16.428571","16.428571","750","cluster2"
"50","14","48","3","336","14.285714","38.888889","14.761904","14.761904","14.761904","654","cluster3"
"66","62","76","4","1954.195435","14.285714","50","19.761904","19.761904","19.761904","742","cluster4"
"68","59","6","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","151","cluster0"
"52","34","84","4","378.226135","14.285714","50","19.761904","19.761904","19.761904","739","cluster4"
"93","55","55","2","14374.978516","14.285714","50","16.428571","16.428571","16.428571","755","cluster2"
"74","24","70","3","840","14.285714","38.888889","14.761904","14.761904","14.761904","659","cluster3"
"10","50","50","2","2794.525879","14.285714","50","16.428571","16.428571","16.428571","757","cluster2"
